,Class,Crossed_Section,Movement,Appearance
9201,person,,,2022-09-20 08:22:54
9202,bicycle,['Sued'],,2022-09-20 08:22:55
9203,person,['Nord'],,2022-09-20 08:22:55
9204,bicycle,,,2022-09-20 08:22:57
9205,bicycle,,,2022-09-20 08:22:57
9206,unclear,,,2022-09-20 08:22:59
9207,person,,,2022-09-20 08:23:00
9208,car,,,2022-09-20 08:23:02
9210,person,,,2022-09-20 08:23:03
9211,person,,,2022-09-20 08:23:04
9212,person,,,2022-09-20 08:23:05
9213,person,['Nord'],,2022-09-20 08:23:05
9214,bicycle,,,2022-09-20 08:23:06
9215,bicycle,,,2022-09-20 08:23:11
9218,bicycle,"['Nord', 'Sued']",,2022-09-20 08:23:19
9219,person,,,2022-09-20 08:23:19
9220,person,['Nord'],,2022-09-20 08:23:20
9226,unclear,,,2022-09-20 08:23:20
9234,person,,,2022-09-20 08:23:23
9236,person,"['Nord', 'Sued']",,2022-09-20 08:23:26
9237,bicycle,"['Nord', 'Sued']",,2022-09-20 08:23:26
9240,bicycle,,,2022-09-20 08:23:29
9244,bicycle,,,2022-09-20 08:23:31
9245,bicycle,,,2022-09-20 08:23:31
9246,person,,,2022-09-20 08:23:31
9252,unclear,,,2022-09-20 08:23:32
9255,unclear,,,2022-09-20 08:23:32
9256,unclear,,,2022-09-20 08:23:32
9257,person,,,2022-09-20 08:23:32
9258,unclear,,,2022-09-20 08:23:32
9259,unclear,,,2022-09-20 08:23:33
9260,unclear,,,2022-09-20 08:23:33
9261,person,"['Nord', 'Sued']",,2022-09-20 08:23:33
9263,bicycle,['Sued'],,2022-09-20 08:23:33
9266,bicycle,,,2022-09-20 08:23:34
9267,person,,,2022-09-20 08:23:34
9268,bicycle,,,2022-09-20 08:23:36
9269,bicycle,,,2022-09-20 08:23:36
9271,person,,,2022-09-20 08:23:37
9272,person,,,2022-09-20 08:23:37
9273,unclear,,,2022-09-20 08:23:37
9274,unclear,,,2022-09-20 08:23:39
9275,bicycle,,,2022-09-20 08:23:40
9276,person,,,2022-09-20 08:23:40
9277,bicycle,['Nord'],,2022-09-20 08:23:40
9278,person,"['Nord', 'Sued']",,2022-09-20 08:23:41
9282,bicycle,,,2022-09-20 08:23:45
9283,bicycle,,,2022-09-20 08:23:46
9284,truck,,,2022-09-20 08:23:46
9285,person,,,2022-09-20 08:23:48
9287,bicycle,['Nord'],,2022-09-20 08:23:54
9288,person,"['Nord', 'Sued']",,2022-09-20 08:23:54
9291,bicycle,,,2022-09-20 08:23:54
9292,person,,,2022-09-20 08:23:54
9293,bicycle,,,2022-09-20 08:23:54
9296,bicycle,,,2022-09-20 08:23:55
9299,person,['Sued'],,2022-09-20 08:23:55
9300,person,,,2022-09-20 08:23:56
9301,bicycle,,,2022-09-20 08:23:56
9303,bicycle,"['Nord', 'Sued']",,2022-09-20 08:23:56
9304,bicycle,['Sued'],,2022-09-20 08:23:56
9306,person,['Nord'],,2022-09-20 08:23:56
9307,bicycle,,,2022-09-20 08:23:56
9311,unclear,,,2022-09-20 08:23:56
9315,unclear,,,2022-09-20 08:23:57
9316,unclear,,,2022-09-20 08:23:57
9317,person,['Sued'],,2022-09-20 08:23:57
9319,bicycle,,,2022-09-20 08:23:57
9321,bicycle,['Nord'],,2022-09-20 08:23:58
9324,person,"['Nord', 'Sued']",,2022-09-20 08:23:58
9326,unclear,,,2022-09-20 08:23:58
9329,person,,,2022-09-20 08:23:58
9331,unclear,,,2022-09-20 08:23:58
9335,unclear,,,2022-09-20 08:23:58
9336,unclear,,,2022-09-20 08:23:58
9337,person,,,2022-09-20 08:23:58
9338,person,,,2022-09-20 08:23:59
9339,unclear,,,2022-09-20 08:23:59
9341,person,,,2022-09-20 08:23:59
9344,person,,,2022-09-20 08:24:00
9346,person,,,2022-09-20 08:24:00
9347,person,,,2022-09-20 08:24:03
9348,person,,,2022-09-20 08:24:03
9350,bicycle,"['Nord', 'Sued']",,2022-09-20 08:24:05
9351,person,['Nord'],,2022-09-20 08:24:06
9352,bicycle,,,2022-09-20 08:24:06
9357,person,,,2022-09-20 08:24:10
9358,bicycle,,,2022-09-20 08:24:11
9360,bicycle,,,2022-09-20 08:24:12
9362,person,,,2022-09-20 08:24:18
9363,car,,,2022-09-20 08:24:21
9364,bicycle,['Sued'],,2022-09-20 08:24:25
9365,person,,,2022-09-20 08:24:25
9366,person,,,2022-09-20 08:24:25
9370,person,,,2022-09-20 08:24:26
9372,person,,,2022-09-20 08:24:27
9373,bicycle,,,2022-09-20 08:24:29
9374,unclear,,,2022-09-20 08:24:30
9375,unclear,,,2022-09-20 08:24:39
9376,person,,,2022-09-20 08:24:40
9377,unclear,,,2022-09-20 08:24:42
9379,bicycle,['Nord'],,2022-09-20 08:24:45
9380,person,"['Nord', 'Sued']",,2022-09-20 08:24:45
9382,bicycle,,,2022-09-20 08:24:45
9383,unclear,,,2022-09-20 08:24:46
9384,person,,,2022-09-20 08:24:48
9386,person,['Sued'],,2022-09-20 08:24:50
9387,person,['Nord'],,2022-09-20 08:24:57
9388,person,,,2022-09-20 08:24:57
9389,bicycle,,,2022-09-20 08:24:57
9390,car,,,2022-09-20 08:24:57
9392,person,,,2022-09-20 08:24:59
9393,bicycle,,,2022-09-20 08:24:59
9394,unclear,,,2022-09-20 08:24:59
9395,person,,,2022-09-20 08:24:59
9396,bicycle,,,2022-09-20 08:24:59
9397,person,,,2022-09-20 08:25:00
9399,unclear,,,2022-09-20 08:25:00
9402,person,,,2022-09-20 08:25:01
9404,person,,,2022-09-20 08:25:01
9405,bicycle,,,2022-09-20 08:25:01
9406,person,,,2022-09-20 08:25:02
9407,unclear,,,2022-09-20 08:25:02
9408,person,,,2022-09-20 08:25:02
9412,bicycle,,,2022-09-20 08:25:03
9413,person,,,2022-09-20 08:25:03
9414,bicycle,,,2022-09-20 08:25:03
9415,person,,,2022-09-20 08:25:03
9416,person,,,2022-09-20 08:25:03
9418,bicycle,,,2022-09-20 08:25:07
9419,bicycle,['Nord'],,2022-09-20 08:25:08
9420,person,"['Nord', 'Sued']",,2022-09-20 08:25:08
9421,unclear,,,2022-09-20 08:25:08
9422,unclear,,,2022-09-20 08:25:08
9424,unclear,,,2022-09-20 08:25:08
9425,bicycle,,,2022-09-20 08:25:08
9426,unclear,,,2022-09-20 08:25:08
9429,unclear,,,2022-09-20 08:25:10
9431,unclear,,,2022-09-20 08:25:10
9432,bicycle,['Sued'],,2022-09-20 08:25:11
9433,person,,,2022-09-20 08:25:11
9434,person,,,2022-09-20 08:25:11
9436,unclear,,,2022-09-20 08:25:11
9438,unclear,,,2022-09-20 08:25:12
9439,unclear,,,2022-09-20 08:25:12
9440,unclear,,,2022-09-20 08:25:12
9441,person,,,2022-09-20 08:25:12
9442,unclear,,,2022-09-20 08:25:12
9443,unclear,,,2022-09-20 08:25:12
9444,unclear,,,2022-09-20 08:25:12
9446,person,,,2022-09-20 08:25:13
9448,unclear,,,2022-09-20 08:25:13
9449,unclear,['Nord'],,2022-09-20 08:25:13
9451,person,,,2022-09-20 08:25:13
9452,unclear,,,2022-09-20 08:25:13
9456,unclear,,,2022-09-20 08:25:14
9457,person,,,2022-09-20 08:25:14
9458,unclear,,,2022-09-20 08:25:14
9459,truck,,,2022-09-20 08:25:14
9461,bicycle,,,2022-09-20 08:25:14
9462,person,,,2022-09-20 08:25:14
9464,person,,,2022-09-20 08:25:20
9465,bicycle,,,2022-09-20 08:25:20
9466,person,,,2022-09-20 08:25:20
9468,person,,,2022-09-20 08:25:21
9469,bicycle,,,2022-09-20 08:25:22
9470,unclear,,,2022-09-20 08:25:22
9474,person,,,2022-09-20 08:25:23
9476,person,,,2022-09-20 08:25:24
9477,person,,,2022-09-20 08:25:25
9479,person,,,2022-09-20 08:25:26
9480,person,,,2022-09-20 08:25:27
9481,person,,,2022-09-20 08:25:27
9483,person,,,2022-09-20 08:25:28
9484,person,,,2022-09-20 08:25:28
9485,person,,,2022-09-20 08:25:28
9486,person,,,2022-09-20 08:25:28
9487,person,,,2022-09-20 08:25:29
9488,person,,,2022-09-20 08:25:30
9490,person,,,2022-09-20 08:25:31
9493,bicycle,,,2022-09-20 08:25:31
9494,person,,,2022-09-20 08:25:31
9496,person,,,2022-09-20 08:25:32
9497,person,,,2022-09-20 08:25:32
9500,bicycle,,,2022-09-20 08:25:34
9501,person,"['Nord', 'Sued']",,2022-09-20 08:25:34
9503,bicycle,"['Nord', 'Sued']",,2022-09-20 08:25:35
9504,person,,,2022-09-20 08:25:36
9505,bicycle,['Sued'],,2022-09-20 08:25:37
9508,person,,,2022-09-20 08:25:39
9509,car,,,2022-09-20 08:25:41
9511,bus,,,2022-09-20 08:25:43
9512,bicycle,"['Nord', 'Sued']",,2022-09-20 08:25:43
9513,person,['Nord'],,2022-09-20 08:25:43
9519,person,,,2022-09-20 08:25:44
9525,bicycle,"['Nord', 'Sued']",,2022-09-20 08:25:44
9527,person,['Nord'],,2022-09-20 08:25:44
9541,person,,,2022-09-20 08:25:45
9542,person,,,2022-09-20 08:25:45
9545,unclear,,,2022-09-20 08:25:45
9548,unclear,,,2022-09-20 08:25:45
9554,person,,,2022-09-20 08:25:47
9555,bicycle,,,2022-09-20 08:25:47
9556,bicycle,"['Nord', 'Sued']",,2022-09-20 08:25:47
9558,bicycle,"['Nord', 'Sued']",,2022-09-20 08:25:47
9559,person,"['Nord', 'Sued']",,2022-09-20 08:25:48
9560,person,['Nord'],,2022-09-20 08:25:48
9561,person,,,2022-09-20 08:25:48
9562,bicycle,,,2022-09-20 08:25:48
9563,unclear,,,2022-09-20 08:25:48
9564,person,"['Nord', 'Sued']",,2022-09-20 08:25:48
9567,unclear,,,2022-09-20 08:25:48
9568,unclear,,,2022-09-20 08:25:48
9570,unclear,,,2022-09-20 08:25:48
9572,unclear,,,2022-09-20 08:25:48
9573,person,,,2022-09-20 08:25:48
9575,unclear,,,2022-09-20 08:25:48
9576,bicycle,,,2022-09-20 08:25:48
9577,unclear,,,2022-09-20 08:25:48
9578,unclear,,,2022-09-20 08:25:48
9579,unclear,,,2022-09-20 08:25:48
9580,person,,,2022-09-20 08:25:48
9581,unclear,,,2022-09-20 08:25:48
9582,bicycle,,,2022-09-20 08:25:48
9583,bicycle,['Nord'],,2022-09-20 08:25:49
9584,unclear,,,2022-09-20 08:25:49
9586,person,,,2022-09-20 08:25:49
9587,person,,,2022-09-20 08:25:49
9589,person,,,2022-09-20 08:25:49
9590,person,,,2022-09-20 08:25:49
9591,unclear,,,2022-09-20 08:25:49
9593,unclear,,,2022-09-20 08:25:49
9596,bicycle,,,2022-09-20 08:25:50
9597,bicycle,['Nord'],,2022-09-20 08:25:50
9598,person,['Nord'],,2022-09-20 08:25:50
9599,bicycle,,,2022-09-20 08:25:50
9600,person,"['Nord', 'Sued']",,2022-09-20 08:25:50
9603,bicycle,,,2022-09-20 08:25:50
9605,unclear,,,2022-09-20 08:25:50
9609,unclear,,,2022-09-20 08:25:50
9610,bicycle,,,2022-09-20 08:25:51
9613,person,"['Nord', 'Sued']",,2022-09-20 08:25:51
9614,unclear,,,2022-09-20 08:25:51
9615,bicycle,,,2022-09-20 08:25:51
9616,unclear,,,2022-09-20 08:25:51
9620,person,['Sued'],,2022-09-20 08:25:51
9623,bicycle,,,2022-09-20 08:25:51
9627,bicycle,,,2022-09-20 08:25:51
9630,unclear,,,2022-09-20 08:25:52
9632,person,,,2022-09-20 08:25:52
9636,unclear,,,2022-09-20 08:25:52
9637,unclear,,,2022-09-20 08:25:52
9638,bicycle,['Nord'],,2022-09-20 08:25:52
9640,person,,,2022-09-20 08:25:53
9642,person,,,2022-09-20 08:25:54
9645,person,,,2022-09-20 08:25:55
9646,bicycle,,,2022-09-20 08:25:55
9647,person,,,2022-09-20 08:25:55
9648,bicycle,,,2022-09-20 08:25:55
9657,unclear,,,2022-09-20 08:25:56
9660,unclear,,,2022-09-20 08:25:56
9661,unclear,,,2022-09-20 08:25:56
9664,unclear,,,2022-09-20 08:25:56
9665,unclear,,,2022-09-20 08:25:56
9667,unclear,,,2022-09-20 08:25:57
9668,unclear,,,2022-09-20 08:25:57
9670,unclear,,,2022-09-20 08:25:57
9674,bicycle,"['Nord', 'Sued']",,2022-09-20 08:25:58
9676,person,"['Nord', 'Sued']",,2022-09-20 08:25:58
9677,bicycle,,,2022-09-20 08:25:58
9678,unclear,,,2022-09-20 08:25:58
9681,bicycle,,,2022-09-20 08:25:59
9685,unclear,,,2022-09-20 08:25:59
9689,unclear,,,2022-09-20 08:26:00
9690,unclear,,,2022-09-20 08:26:00
9691,bicycle,['Nord'],,2022-09-20 08:26:01
9692,unclear,,,2022-09-20 08:26:01
9693,bicycle,['Nord'],,2022-09-20 08:26:01
9695,unclear,,,2022-09-20 08:26:01
9696,person,"['Nord', 'Sued']",,2022-09-20 08:26:01
9699,bicycle,,,2022-09-20 08:26:02
9700,bicycle,,,2022-09-20 08:26:02
9701,car,,,2022-09-20 08:26:02
9704,person,,,2022-09-20 08:26:03
9705,bicycle,,,2022-09-20 08:26:03
9707,bicycle,,,2022-09-20 08:26:04
9708,bicycle,,,2022-09-20 08:26:05
9709,car,,,2022-09-20 08:26:05
9710,person,,,2022-09-20 08:26:05
9711,unclear,,,2022-09-20 08:26:06
9712,bus,,,2022-09-20 08:26:06
9713,bus,,,2022-09-20 08:26:07
9715,bicycle,"['Nord', 'Sued']",,2022-09-20 08:26:08
9716,person,['Nord'],,2022-09-20 08:26:08
9720,person,,,2022-09-20 08:26:09
9723,unclear,['Nord'],,2022-09-20 08:26:09
9725,person,,,2022-09-20 08:26:09
9726,unclear,,,2022-09-20 08:26:10
9727,person,,,2022-09-20 08:26:10
9728,unclear,,,2022-09-20 08:26:10
9729,bicycle,"['Nord', 'Sued']",,2022-09-20 08:26:10
9730,unclear,,,2022-09-20 08:26:10
9731,bus,,,2022-09-20 08:26:10
9732,person,,,2022-09-20 08:26:10
9733,person,"['Nord', 'Sued']",,2022-09-20 08:26:11
9734,car,,,2022-09-20 08:26:11
9735,person,,,2022-09-20 08:26:11
9736,person,,,2022-09-20 08:26:11
9741,person,,,2022-09-20 08:26:13
9742,bicycle,,,2022-09-20 08:26:14
9743,person,,,2022-09-20 08:26:14
9744,person,,,2022-09-20 08:26:14
9745,person,,,2022-09-20 08:26:15
9747,unclear,,,2022-09-20 08:26:16
9748,bicycle,,,2022-09-20 08:26:16
9751,bicycle,,,2022-09-20 08:26:19
9753,car,,,2022-09-20 08:26:19
9755,person,,,2022-09-20 08:26:20
9756,person,,,2022-09-20 08:26:20
9757,unclear,,,2022-09-20 08:26:20
9759,person,,,2022-09-20 08:26:21
9760,person,,,2022-09-20 08:26:21
9762,person,,,2022-09-20 08:26:21
9763,person,,,2022-09-20 08:26:21
9764,person,['Sued'],,2022-09-20 08:26:21
9765,bicycle,,,2022-09-20 08:26:23
9766,person,,,2022-09-20 08:26:23
9767,bicycle,,,2022-09-20 08:26:24
9768,unclear,,,2022-09-20 08:26:24
9769,person,,,2022-09-20 08:26:26
9770,person,,,2022-09-20 08:26:26
9771,unclear,,,2022-09-20 08:26:32
9772,person,,,2022-09-20 08:26:34
9773,person,,,2022-09-20 08:26:34
9777,person,,,2022-09-20 08:26:35
9778,person,"['Nord', 'Sued']",,2022-09-20 08:26:36
9779,unclear,['Nord'],,2022-09-20 08:26:36
9780,unclear,,,2022-09-20 08:26:36
9782,bicycle,,,2022-09-20 08:26:38
9784,person,,,2022-09-20 08:26:38
9785,bicycle,,,2022-09-20 08:26:38
9786,bicycle,,,2022-09-20 08:26:39
9788,car,,,2022-09-20 08:27:01
9789,unclear,,,2022-09-20 08:27:12
9790,unclear,,,2022-09-20 08:27:15
9791,unclear,,,2022-09-20 08:27:18
9792,person,,,2022-09-20 08:27:21
9793,unclear,,,2022-09-20 08:27:23
9796,bicycle,,,2022-09-20 08:27:24
9798,person,,,2022-09-20 08:27:26
9800,bicycle,,,2022-09-20 08:27:26
9805,person,,,2022-09-20 08:27:27
9806,person,,,2022-09-20 08:27:28
9808,person,,,2022-09-20 08:27:28
9809,bicycle,,,2022-09-20 08:27:28
9810,person,,,2022-09-20 08:27:28
9811,person,,,2022-09-20 08:27:28
9813,person,,,2022-09-20 08:27:28
9817,unclear,,,2022-09-20 08:27:29
9818,bus,,,2022-09-20 08:27:29
9824,person,,,2022-09-20 08:27:33
9825,bus,,,2022-09-20 08:27:33
9827,bicycle,,,2022-09-20 08:27:34
9828,person,,,2022-09-20 08:27:34
9830,bicycle,,,2022-09-20 08:27:34
9831,person,,,2022-09-20 08:27:35
9833,person,,,2022-09-20 08:27:36
9835,person,,,2022-09-20 08:27:37
9836,unclear,,,2022-09-20 08:27:38
9837,person,,,2022-09-20 08:27:39
9838,person,,,2022-09-20 08:27:40
9839,person,,,2022-09-20 08:27:41
9841,unclear,,,2022-09-20 08:27:42
9842,unclear,,,2022-09-20 08:27:45
9843,person,"['Nord', 'Sued']",,2022-09-20 08:27:50
9844,bicycle,['Nord'],,2022-09-20 08:27:50
9845,motorcycle,,,2022-09-20 08:27:50
9847,person,,,2022-09-20 08:27:53
9848,person,,,2022-09-20 08:27:53
9849,bicycle,['Sued'],,2022-09-20 08:27:55
9851,bicycle,,,2022-09-20 08:27:56
9853,person,,,2022-09-20 08:27:57
9854,person,"['Nord', 'Sued']",,2022-09-20 08:27:58
9855,person,,,2022-09-20 08:27:58
9862,bicycle,"['Nord', 'Sued']",,2022-09-20 08:27:59
9863,person,['Nord'],,2022-09-20 08:27:59
9870,unclear,,,2022-09-20 08:28:00
9874,person,,,2022-09-20 08:28:00
9876,person,,,2022-09-20 08:28:02
9877,bicycle,['Nord'],,2022-09-20 08:28:02
9878,person,"['Nord', 'Sued']",,2022-09-20 08:28:02
9879,person,"['Nord', 'Sued']",,2022-09-20 08:28:02
9880,bicycle,['Sued'],,2022-09-20 08:28:02
9886,bicycle,,,2022-09-20 08:28:02
9889,unclear,,,2022-09-20 08:28:03
9891,person,['Nord'],,2022-09-20 08:28:03
9892,bicycle,,,2022-09-20 08:28:03
9895,person,,,2022-09-20 08:28:04
9896,bicycle,,,2022-09-20 08:28:04
9898,bicycle,,,2022-09-20 08:28:04
9899,bicycle,,,2022-09-20 08:28:04
9900,person,,,2022-09-20 08:28:04
9902,bicycle,,,2022-09-20 08:28:05
9904,person,,,2022-09-20 08:28:05
9906,bicycle,,,2022-09-20 08:28:06
9909,bicycle,"['Nord', 'Sued']",,2022-09-20 08:28:09
9911,person,['Nord'],,2022-09-20 08:28:09
9912,person,"['Nord', 'Sued']",,2022-09-20 08:28:09
9914,bicycle,,,2022-09-20 08:28:09
9915,bicycle,['Nord'],,2022-09-20 08:28:10
9916,unclear,,,2022-09-20 08:28:10
9917,bicycle,"['Nord', 'Sued']",,2022-09-20 08:28:10
9918,unclear,,,2022-09-20 08:28:10
9919,bicycle,['Nord'],,2022-09-20 08:28:10
9920,person,['Nord'],,2022-09-20 08:28:10
9921,person,,,2022-09-20 08:28:10
9924,unclear,,,2022-09-20 08:28:10
9925,bicycle,,,2022-09-20 08:28:10
9926,bicycle,,,2022-09-20 08:28:10
9929,bicycle,,,2022-09-20 08:28:11
9930,person,,,2022-09-20 08:28:11
9931,bicycle,,,2022-09-20 08:28:11
9932,person,"['Nord', 'Sued']",,2022-09-20 08:28:11
9935,bicycle,,,2022-09-20 08:28:11
9939,unclear,,,2022-09-20 08:28:12
9940,bicycle,,,2022-09-20 08:28:12
9941,bicycle,"['Nord', 'Sued']",,2022-09-20 08:28:12
9942,bicycle,,,2022-09-20 08:28:13
9943,unclear,,,2022-09-20 08:28:13
9944,person,['Nord'],,2022-09-20 08:28:13
9945,bicycle,,,2022-09-20 08:28:13
9952,person,['Sued'],,2022-09-20 08:28:14
9953,unclear,,,2022-09-20 08:28:15
9954,unclear,,,2022-09-20 08:28:15
9955,bicycle,['Sued'],,2022-09-20 08:28:15
9956,person,['Sued'],,2022-09-20 08:28:16
9957,bicycle,,,2022-09-20 08:28:16
9959,person,,,2022-09-20 08:28:17
9960,person,,,2022-09-20 08:28:18
9962,person,,,2022-09-20 08:28:20
9963,person,,,2022-09-20 08:28:20
9965,unclear,,,2022-09-20 08:28:23
9966,person,,,2022-09-20 08:28:25
9967,person,,,2022-09-20 08:28:27
9968,car,,,2022-09-20 08:28:30
9970,person,,,2022-09-20 08:28:34
9972,bicycle,,,2022-09-20 08:28:35
9974,person,,,2022-09-20 08:28:37
9976,person,,,2022-09-20 08:28:38
9978,person,"['Nord', 'Sued']",,2022-09-20 08:28:39
9979,bicycle,,,2022-09-20 08:28:40
9980,unclear,,,2022-09-20 08:28:40
9982,bicycle,,,2022-09-20 08:28:41
9983,bicycle,"['Nord', 'Sued']",,2022-09-20 08:28:41
9984,bicycle,"['Nord', 'Sued']",,2022-09-20 08:28:41
9985,person,"['Nord', 'Sued']",,2022-09-20 08:28:41
9989,bicycle,,,2022-09-20 08:28:43
9990,bicycle,,,2022-09-20 08:28:43
9991,bicycle,"['Nord', 'Sued']",,2022-09-20 08:28:44
9992,person,"['Nord', 'Sued']",,2022-09-20 08:28:44
9994,person,['Sued'],,2022-09-20 08:28:44
9997,car,"['Nord', 'Sued']",,2022-09-20 08:28:44
9998,person,,,2022-09-20 08:28:45
9999,bicycle,,,2022-09-20 08:28:45
10000,unclear,,,2022-09-20 08:28:45
10001,person,,,2022-09-20 08:28:46
10002,bicycle,,,2022-09-20 08:28:46
10003,bicycle,,,2022-09-20 08:28:46
10005,person,,,2022-09-20 08:28:46
10006,person,,,2022-09-20 08:28:46
10009,person,,,2022-09-20 08:28:48
10010,bicycle,,,2022-09-20 08:28:49
10011,person,,,2022-09-20 08:28:50
10013,person,,,2022-09-20 08:28:51
10014,person,,,2022-09-20 08:28:51
10015,bicycle,,,2022-09-20 08:28:51
10016,bicycle,,,2022-09-20 08:28:51
10017,person,,,2022-09-20 08:28:51
10019,unclear,,,2022-09-20 08:28:55
10020,bus,,,2022-09-20 08:28:58
10021,unclear,,,2022-09-20 08:29:00
10022,car,,,2022-09-20 08:29:00
10023,person,"['Nord', 'Sued']",,2022-09-20 08:29:02
10024,unclear,,,2022-09-20 08:29:03
10025,unclear,,,2022-09-20 08:29:04
10026,bus,,,2022-09-20 08:29:04
10027,unclear,,,2022-09-20 08:29:04
10028,bicycle,"['Nord', 'Sued']",,2022-09-20 08:29:04
10029,bicycle,,,2022-09-20 08:29:05
10033,bicycle,['Sued'],,2022-09-20 08:29:06
10036,person,['Sued'],,2022-09-20 08:29:07
10038,person,,,2022-09-20 08:29:08
10040,person,,,2022-09-20 08:29:09
10042,person,,,2022-09-20 08:29:09
10043,bicycle,,,2022-09-20 08:29:09
10045,bicycle,,,2022-09-20 08:29:11
10047,bicycle,,,2022-09-20 08:29:11
10048,bicycle,['Sued'],,2022-09-20 08:29:11
10050,person,,,2022-09-20 08:29:13
10051,person,,,2022-09-20 08:29:15
10052,person,,,2022-09-20 08:29:16
10053,person,,,2022-09-20 08:29:18
10055,bus,,,2022-09-20 08:29:20
10056,unclear,,,2022-09-20 08:29:21
10058,bus,,,2022-09-20 08:29:21
10060,person,,,2022-09-20 08:29:23
10062,bicycle,"['Nord', 'Sued']",,2022-09-20 08:29:26
10063,person,"['Nord', 'Sued']",,2022-09-20 08:29:26
10066,unclear,,,2022-09-20 08:29:26
10067,bicycle,,,2022-09-20 08:29:27
10068,bicycle,,,2022-09-20 08:29:27
10070,unclear,,,2022-09-20 08:29:27
10071,bicycle,,,2022-09-20 08:29:27
10073,unclear,,,2022-09-20 08:29:27
10076,bicycle,['Nord'],,2022-09-20 08:29:32
10077,person,"['Nord', 'Sued']",,2022-09-20 08:29:32
10078,person,"['Nord', 'Sued']",,2022-09-20 08:29:32
10079,person,"['Nord', 'Sued']",,2022-09-20 08:29:32
10080,person,"['Nord', 'Sued']",,2022-09-20 08:29:32
10086,bicycle,,,2022-09-20 08:29:33
10087,bicycle,,,2022-09-20 08:29:33
10088,bicycle,,,2022-09-20 08:29:33
10089,person,,,2022-09-20 08:29:33
10090,person,,,2022-09-20 08:29:33
10091,bicycle,,,2022-09-20 08:29:34
10092,unclear,,,2022-09-20 08:29:34
10093,unclear,,,2022-09-20 08:29:34
10094,person,,,2022-09-20 08:29:34
10095,person,,,2022-09-20 08:29:34
10097,person,,,2022-09-20 08:29:35
10098,unclear,,,2022-09-20 08:29:35
10099,bicycle,['Nord'],,2022-09-20 08:29:35
10100,unclear,,,2022-09-20 08:29:35
10102,unclear,,,2022-09-20 08:29:36
10105,person,,,2022-09-20 08:29:36
10108,unclear,,,2022-09-20 08:29:36
10109,bicycle,,,2022-09-20 08:29:37
10113,person,"['Nord', 'Sued']",,2022-09-20 08:29:37
10114,unclear,,,2022-09-20 08:29:37
10116,person,['Nord'],,2022-09-20 08:29:37
10117,unclear,,,2022-09-20 08:29:37
10119,person,,,2022-09-20 08:29:37
10120,person,,,2022-09-20 08:29:40
10122,bicycle,,,2022-09-20 08:29:41
10123,person,,,2022-09-20 08:29:43
10124,person,['Sued'],,2022-09-20 08:29:46
10125,bicycle,['Sued'],,2022-09-20 08:29:47
10126,person,,,2022-09-20 08:29:47
10127,person,['Sued'],,2022-09-20 08:29:47
10128,person,,,2022-09-20 08:29:47
10131,person,"['Nord', 'Sued']",,2022-09-20 08:29:47
10132,person,,,2022-09-20 08:29:48
10137,bicycle,"['Nord', 'Sued']",,2022-09-20 08:29:49
10138,person,,,2022-09-20 08:29:49
10140,person,,,2022-09-20 08:29:51
10143,unclear,['Nord'],,2022-09-20 08:29:51
10145,unclear,,,2022-09-20 08:29:51
10146,unclear,,,2022-09-20 08:29:52
10150,bicycle,,,2022-09-20 08:29:52
10151,person,,,2022-09-20 08:29:52
10152,bicycle,,,2022-09-20 08:29:53
10154,person,,,2022-09-20 08:29:54
10155,bicycle,,,2022-09-20 08:29:55
10156,bicycle,['Sued'],,2022-09-20 08:29:56
10158,person,,,2022-09-20 08:29:56
10159,bicycle,,,2022-09-20 08:29:56
10160,bicycle,,,2022-09-20 08:29:57
10163,person,,,2022-09-20 08:29:57
